index,MMFF_energy,DFT_energy,dE,smarts,dmae,rmsd,"q_norm(1.7,0.01,0.0)","q_norm(3.0,0.5,0.0)","q_norm(6.5,3.0,0.0)","q_norm(5.0,2.0,0.0)","q_norm(1.7,0.1,0.0)","q_norm(2.0,0.1,0.0)","q_norm(1.0,0.1,0.0)","q_norm(3.0,0.1,0.0)","q_norm(2.5,0.1,0.0)","q_norm(1.6,2.3,0.0)","q_norm(0.1,1.0,0.0)","q_norm(2.0,1.0,0.0)","geodesic_length(1.7,0.01,0.0)"
4019,-383.352779728,-383.375085196,13.99689248955579,[#6:1](-[#7:2]1-[#6:3](-[#6@:4]-1(-[#6@:5]12-[#6:6](-[#6:7](-[#6@:8]-1(-[#7:9]-2-[H:21])-[H:20])(-[H:18])-[H:19])(-[H:16])-[H:17])-[H:15])(-[H:13])-[H:14])(-[H:10])(-[H:11])-[H:12],0.311144028804202,1.329385206635437,0.260637918667317,0.3599409474113643,1.5268661203551177,1.0397898306429154,0.2931201815147632,0.2511560030310216,0.5074930706005899,0.2289211121281582,0.2241191635969257,1.300908966780534,1.0817238366212492,0.630141438907538,0.30952451583871193
4023,-388.472180986,-388.480283482,5.08439300214997,[#6:1](-[#6@:2]1(-[#6:3](-[#6@@:4]-12-[#6:5](-[#6:6](-[#6@:7]-2(-[#6:8](-[H:20])(-[H:21])-[H:22])-[#8:9]-[H:23])(-[H:18])-[H:19])(-[H:16])-[H:17])(-[H:14])-[H:15])-[H:13])(-[H:10])(-[H:11])-[H:12],0.0524914858931561,0.100343758237345,0.1311899645999149,0.2159595896821519,0.6010579079240075,0.4382954761052068,0.1398902958038496,0.1462378510149735,0.1413516062563472,0.182854739553509,0.1624601305688344,0.3767626110908888,0.1974375156153876,0.2365027612312826,0.13121804583800428
4039,-351.294710525,-351.32204014,17.149592330253558,[#6:1](-[#6:2]1(-[#6:3](-[#6:4]-1(-[H:15])-[H:16])(-[H:13])-[H:14])-[H:12])(-[#6@:5]12-[#6:6](-[#6@:7]-1(-[#6:8](-[#6:9]-2(-[H:22])-[H:23])(-[H:20])-[H:21])-[H:19])(-[H:17])-[H:18])(-[H:10])-[H:11],0.1047893749799458,0.2110848622410458,0.1810905620615151,0.255584845709826,0.7733451605278252,0.5514750017127337,0.1950251777477882,0.1893358596052211,0.2360230669114051,0.2035774304587463,0.1913978967641548,0.5936809965161015,0.3642961907958406,0.3385067615284579,0.18187766816501008
4062,-445.173439513,-445.181422689,5.009518571719,[#7:1](-[#6:2]1:[#6:3](:[#7:4]2:[#7:5]:[#7:6]:[#7:7](:[#6:8]:2:[#7:9]:1)-[H:13])-[H:12])(-[H:10])-[H:11],0.0370579829265654,0.0694063868925114,0.1294673739698374,0.2557880270529774,0.8062640327686291,0.5538927611039189,0.1368782432534868,0.1544315675266997,0.1028448742284963,0.2252529071046289,0.187606258839539,0.3161811949142536,0.1057559591521603,0.2283105584272604,0.12948270218886712
4073,-423.178982611,-423.182926849,2.475046712295893,[#6:1](-[#6:2]1=[#6:3](-[#6@:4]2(-[#6:5](-[#8:6]-[#6@:7]-2(-[#6@:8]-1(-[#8:9]-[H:19])-[H:18])-[H:17])(-[H:15])-[H:16])-[H:14])-[H:13])(-[H:10])(-[H:11])-[H:12],0.0365162985318574,0.0786940885867098,0.0797810210018381,0.1214323643078168,0.3425284403412575,0.2475939011174321,0.0851766130115671,0.0863792366144912,0.0893941383406455,0.1012402548692988,0.0920635541884024,0.2297337954378958,0.1143585330630617,0.1418356471378287,0.0797957624957957
4085,-380.013170392,-380.017195553,2.525826661441772,[#6:1](-[#8:2]-[#6:3](-[#6@:4]1(-[#6:5](-[#7:6]-1-[H:16])(-[H:14])-[H:15])-[#6:7]#[#7:8])(-[H:12])-[H:13])(-[H:9])(-[H:10])-[H:11],0.2301982109873117,0.7314904017346731,0.1872858378011302,0.2239693400192488,1.0115276285327357,0.6826106343915983,0.2116677594729911,0.1708860081672597,0.3825108331334509,0.1220386425371217,0.1333142101512986,0.9175693957180951,0.644873195438941,0.4408110432075073,0.19687391355336933
4087,-403.313040836,-403.318270565,3.2817044933453303,[#6:1](-[#8:2]-[#6@@:3]1(-[#6:4](-[H:13])(-[H:14])-[H:15])-[#6@@:5](-[#6:6](-[H:17])(-[H:18])-[H:19])(-[#6@:7]-1(-[#6:8]#[#7:9])-[H:20])-[H:16])(-[H:10])(-[H:11])-[H:12],0.0477315176404653,0.0994653396006657,0.1107249189519762,0.1944464441476478,0.5561968754397938,0.4032560287969196,0.1181666335026417,0.1256488108482479,0.1194641480764367,0.1666673385173077,0.1441326985728395,0.3188317207889075,0.1609739372464043,0.2019740507904026,0.11074145079150499
4088,-441.699807085,-441.703523646,2.3321772378102983,[#6:1](-[#7:2](-[#6:3](=[#8:4])-[#6@@:5](-[#6:6](-[H:15])(-[H:16])-[H:17])(-[#6:7](-[#8:8]-[#6:9](-[H:20])(-[H:21])-[H:22])(-[H:18])-[H:19])-[H:14])-[H:13])(-[H:10])(-[H:11])-[H:12],0.1379250669824547,0.4000287040723925,0.145675651979757,0.1764876639445935,0.7536602711879854,0.5105630561723457,0.1631344957151297,0.1354786775835209,0.2803052050220711,0.1065867497234644,0.1114354840043155,0.6721742922357511,0.4823371279937912,0.328714065154759,0.14806401755094675
4099,-386.029145274,-386.034660593,3.460914924049729,[#6:1]1(-[#6:2](-[#6@@:3]23-[#8:4]-[#6:5](-[#6@@:6]-2(-[#6:7](=[#6:8](-[#6@@:9]-1-3-[H:19])-[H:18])-[H:17])-[H:16])(-[H:14])-[H:15])(-[H:12])-[H:13])(-[H:10])-[H:11],0.052975283180794,0.1278879814737463,0.1046199328985901,0.1554114481218933,0.4457166265018339,0.322252363536415,0.1121799155420237,0.1119385037491579,0.1271597095084633,0.1274358083119588,0.1172797395866918,0.321801633621902,0.1761017482516933,0.1909466738096948,0.10466605875227289
4101,-423.13359582,-423.138664492,3.180639700035998,[#6:1](-[#6:2]#[#6:3]-[#6@@:4]1(-[#6:5](-[#8:6]-[H:15])(-[H:13])-[H:14])-[#8:7]-[#6@:8]-1(-[#6:9](-[H:17])(-[H:18])-[H:19])-[H:16])(-[H:10])(-[H:11])-[H:12],0.0587783512734258,0.1370291718690886,0.0911375247421034,0.1416489981822916,0.4400054689638564,0.3119318187173261,0.0984733699126747,0.0969299186358449,0.1227948851278428,0.1164965894628298,0.1034283265117036,0.301627583747513,0.1731381755123251,0.1728250645668466,0.0911588628340645
4104,-436.753338056,-436.766981159,8.561176385750771,[#7:1](=[#6:2]1:[#8:3]:[#6:4](:[#6:5](-[#6:6](-[#6:7]#[#6:8]-[H:14])(-[H:12])-[H:13]):[#8:9]:1)-[H:11])\[H:10],0.0464590474976665,0.0862978445669365,0.123577804403761,0.1907579465429265,0.5675125160200205,0.387489309728556,0.1310396933252132,0.1363989981577391,0.1195135282125726,0.1612635276085308,0.1471563791078546,0.3191661514736831,0.1242127394126775,0.2113427102927017,0.12366897950862135
4123,-399.547187617,-399.571655689,15.353946987813728,[#8:1]=[#6:2](-[#6@:3]1(-[#6:4](-[#7:5]-1-[H:13])(-[H:11])-[H:12])-[#6:6]#[#6:7]-[#6:8]#[#6:9]-[H:14])-[H:10],0.0787397485987165,0.127423947091595,0.24193048484243,0.496593661238805,1.538667881892458,1.067392777739679,0.2555003587384196,0.2936685428146258,0.179174650840315,0.4391664408637102,0.3631917024460129,0.5823876042995663,0.1984848227737248,0.4295166751930456,0.24194895197012933
4136,-423.172402756,-423.177085665,2.938569762861673,[#8:1](-[#6@:2]12-[#6:3](-[#8:4]-[#6@:5]-1(-[#6:6](-[#6:7](=[#6:8](-[#6:9]-2(-[H:18])-[H:19])-[H:17])-[H:16])(-[H:14])-[H:15])-[H:13])(-[H:11])-[H:12])-[H:10],0.0460023087007577,0.1251053507325077,0.091355077832462,0.1452727628083612,0.4278988472639335,0.3079402777248379,0.0981054517947057,0.0993557960416664,0.112363025918914,0.1208208970208187,0.1077811611916313,0.2870221539185327,0.1631353374499766,0.1700401281614198,0.09138354535805628
4141,-418.121058137,-418.139719614,11.710253614292672,[#8:1](-[#6:2](-[#6@:3]1(-[#6:4](-[#6:5]2:[#6:6](:[#7:7]:[#6:8](:[#7:9]:2-1)-[H:17])-[H:16])(-[H:14])-[H:15])-[H:13])(-[H:11])-[H:12])-[H:10],0.0813031573487589,0.2081127177471914,0.1421164664261557,0.243429761753987,0.7560788304357038,0.5267472910462112,0.1520393960297442,0.1593101962800412,0.1618131324768336,0.2066363830634973,0.1797307823146471,0.4269732323705164,0.2309987788787049,0.2626639535648464,0.14385964924567912
4145,-423.105544371,-423.115436709,6.207535813912068,[#6:1]1(-[#8:2]-[#6@:3]-1(-[#6@:4]1(-[#6:5](-[#6:6]-12-[#6:7](-[#8:8]-[#6:9]-2(-[H:18])-[H:19])(-[H:16])-[H:17])(-[H:14])-[H:15])-[H:13])-[H:12])(-[H:10])-[H:11],0.0623516565589494,0.135426094225125,0.1533509723802439,0.2700675134976328,0.7637772045105551,0.5525781524963292,0.162954550866035,0.17550627781729,0.1501346550329119,0.2325574420379428,0.2018714140555752,0.4171482761897483,0.1997683811214471,0.2740664464859579,0.15349008948060042
4159,-440.398336572,-440.409880849,7.244143186699291,[#8:1](-[#6@:2]1(-[#6:3](-[#6@@:4](-[#6@:5]2(-[#6:6](-[#7:7]-2-[H:18])(-[H:16])-[H:17])-[H:15])(-[#6@:8]-1(-[#8:9]-[H:20])-[H:19])-[H:14])(-[H:12])-[H:13])-[H:11])-[H:10],0.0712638552775691,0.1262610690158975,0.1421976180803033,0.1951713421280415,0.6036635018931841,0.4294404829486588,0.1539371146652087,0.1451669951692788,0.1989573854364039,0.1543446072253292,0.1440824355724943,0.4752088829930289,0.2571532622686803,0.2663848370036186,0.14229897560551993
4170,-404.557938188,-404.559939393,1.255775096695239,[#8:1]=[#6:2](-[#7:3](-[#6:4](-[#6:5](-[#6:6](-[#6:7]1(-[#6:8](-[#6:9]-1(-[H:21])-[H:22])(-[H:19])-[H:20])-[H:18])(-[H:16])-[H:17])(-[H:14])-[H:15])(-[H:12])-[H:13])-[H:11])-[H:10],0.0898538584451818,0.2476800418987911,0.0848664797633078,0.1101302619850017,0.4509233199920778,0.3050724749684128,0.0945158789929777,0.0812363055461899,0.1565873859593963,0.0734847320277087,0.0719994894649287,0.380070872373374,0.2749086961022574,0.1886004356033611,0.08511830298111243
4206,-365.284481136,-365.287965872,2.186704853981074,[#6:1](-[#6:2](-[#7:3]1-[#6:4](-[#6:5](-[#6:6](-[#6:7]-1=[#8:8])(-[H:18])-[H:19])(-[H:16])-[H:17])(-[H:14])-[H:15])(-[H:12])-[H:13])(-[H:9])(-[H:10])-[H:11],0.063364296297458,0.1679991219041265,0.09282665150895,0.1360596891642128,0.4414846976243913,0.3099728092089109,0.1008661171781814,0.0963903157677659,0.135349997909792,0.108218821249922,0.0986978011117283,0.3289891843642546,0.1982490095627128,0.1811233163469376,0.09291542901887229
4224,-349.183874317,-349.189730575,3.674857376539836,[#6:1](-[#6@:2]1(-[#6:3](-[#6@@:4](-[#6:5](-[H:16])(-[H:17])-[H:18])(-[#6@:6]2(-[#8:7]-[#6@@:8]-1-2-[H:20])-[H:19])-[H:15])(-[H:13])-[H:14])-[H:12])(-[H:9])(-[H:10])-[H:11],0.0318385914594776,0.0536176380141178,0.0728605186334136,0.1167931632772742,0.3290059165926805,0.2383536967120026,0.077666928992667,0.0803046159857262,0.0783811938564585,0.0987186156880557,0.0880130899489202,0.2051937069970137,0.0993850308842036,0.1294480796712669,0.07289665144761637
4234,-440.408044134,-440.412860422,3.022266348964715,[#6:1](-[#7:2]1-[#6@@:3](-[#6:4](-[#8:5]-[H:16])(-[H:14])-[H:15])(-[#6@:6]-1(-[#6:7](-[#6:8](=[#8:9])-[H:20])(-[H:18])-[H:19])-[H:17])-[H:13])(-[H:10])(-[H:11])-[H:12],0.0927125402709119,0.2745007335756079,0.1160068708672815,0.1911721495652899,0.7514616799391619,0.5068638169967102,0.1291341775533948,0.1210897352256531,0.209066958931129,0.1446842482598692,0.1268812630643947,0.5400737495947855,0.4184614654632892,0.2714478802617401,0.14187359662426646
4244,-379.693946819,-379.707310383,8.3857630149173,[#6:1](#[#6:2]-[#6:3]1(-[#6:4](-[#7:5](-[#6:6](-[#7:7]-1)-[H:14])-[H:13])(-[H:11])-[H:12])-[#6:8]#[#6:9]-[H:15])-[H:10],0.0406826895517453,0.0746430825166014,0.1711814381966408,0.3467423541458506,1.090369246085519,0.7504113385847139,0.1809508398468699,0.2063345509439342,0.1330217947777678,0.306050920693917,0.2535687281414673,0.418858779994021,0.1463876562667674,0.3041749990854281,0.17118776128282473
4250,-489.954763267,-489.961402379,4.166105678226146,[#8:1]=[#6:2](-[#6:3](-[#8:4]-[#6:5]1:[#7:6]:[#8:7]:[#6:8](:[#7:9]:1)-[H:13])(-[H:11])-[H:12])-[H:10],0.0527032778014173,0.3055052701667929,0.0987290954588532,0.1935876819485253,0.6728726333902381,0.4467357061668257,0.1054738727036949,0.1152799284897884,0.1045316044058212,0.1685535246028432,0.1389525972647493,0.2867288675528563,0.1419800808489644,0.1842578129127727,0.09924744065384797
4251,-424.390429878,-424.395180696,2.981183303720842,[#6:1](-[#6@:2]1(-[#6@:3]2(-[#8:4]-[#6:5](-[#6:6](-[#6@@:7](-[#8:8]-[H:20])(-[#6@@:9]-1-2-[H:21])-[H:19])(-[H:17])-[H:18])(-[H:15])-[H:16])-[H:14])-[H:13])(-[H:10])(-[H:11])-[H:12],0.0352204342332621,0.0765163341022856,0.0911595719322949,0.1563564510392174,0.4466140952371735,0.323881451983999,0.0972491182379003,0.1025501309934362,0.0980703148550281,0.1334849561480314,0.1162071339746724,0.2621016562710228,0.1347564935219377,0.1653896505982489,0.09116979412809043
4257,-440.45771145,-440.46267994,3.1177745459335227,[#6:1](-[#6:2](-[#6@@:3](-[#6:4](-[H:15])(-[H:16])-[H:17])(-[#8:5]/[#6:6](=[#7:7]/[H:19])-[H:18])-[#6:8](=[#8:9])-[H:20])(-[H:13])-[H:14])(-[H:10])(-[H:11])-[H:12],0.0791154262808234,0.2164205056480659,0.1094220665197522,0.1643684313612808,0.680177784835247,0.4458860759951943,0.1217241425659844,0.1087051637525726,0.1983805176680443,0.1244104561564716,0.1084801695198286,0.473086127496128,0.3121679442969652,0.2399054349098558,0.11067789297589033
4268,-403.286451372,-403.312827783,16.551447789713873,[#6:1](-[#6:2](-[#6@:3]12-[#6:4](-[#7:5]-1-[#6:6](=[#8:7])-[#6@:8]-2(-[#6:9](-[H:18])(-[H:19])-[H:20])-[H:17])(-[H:15])-[H:16])(-[H:13])-[H:14])(-[H:10])(-[H:11])-[H:12],0.1300691423570566,0.4005270518240559,0.2508451883021051,0.4318488135089187,1.269660210987248,0.9083509534801172,0.2679769310136246,0.2827048046164352,0.2773391200566424,0.3671730377370061,0.3202631185750714,0.745563665236637,0.4179660552786218,0.4624247217078666,0.251329465859071
4287,-385.010874633,-385.03871137,17.46781618966382,[#6:1](-[#8:2]-[#6@:3]1(-[#6@:4]2(-[#8:5]-[#6@:6]-2(-[#6@:7]-1(-[#6:8](-[H:16])(-[H:17])-[H:18])-[H:15])-[H:14])-[H:13])-[H:12])(-[H:9])(-[H:10])-[H:11],0.0676216200483911,0.1588806959103201,0.1615846257076763,0.2572791845526018,0.7316265296345027,0.5300578833214347,0.172613866288965,0.1769504275040962,0.1813656313467909,0.2163605794223989,0.192951277996886,0.4703112213675635,0.2373051658711346,0.2905994642201503,0.1624065231867851
4298,-454.035188043,-454.040798567,3.520656963498623,[#8:1](/[#7:2]=[#6:3]1/[#6:4](-[#7:5](-[#6:6](=[#6:7]-1-[#6:8](=[#8:9])-[H:15])-[H:14])-[H:13])(-[H:11])-[H:12])-[H:10],0.0318776582081324,0.1084204058386924,0.0989844137892091,0.1977854294109717,0.6389790542688181,0.4350631047399362,0.1048570066635023,0.1182502450771544,0.0836961887641013,0.1738902638807039,0.144212102020201,0.2534498424260724,0.1034349713345144,0.1777442057372505,0.09907004512635645
4306,-423.167502856,-423.178103273,6.651862094669401,[#6:1](-[#6:2]1=[#6:3](-[#6@@:4](-[#8:5]-[H:15])(-[#6@@:6]2(-[#8:7]-[H:16])-[#6:8](-[#6@@:9]-1-2-[H:19])(-[H:17])-[H:18])-[H:14])-[H:13])(-[H:10])(-[H:11])-[H:12],0.0608655563364393,0.1359098036882569,0.11742748132527,0.1787507114210293,0.5252714949654486,0.3762699926772393,0.1258775137265096,0.1261008357788881,0.1411164839090774,0.1479650681247803,0.1338372003865481,0.356949143721218,0.195021344684525,0.2136247100937233,0.11750926543557981
4308,-400.823517202,-400.829499458,3.753922315223011,[#6:1](-[#6@:2]1(-[#8:3]-[#6@:4]-1(-[#6:5](-[#6:6]#[#7:7])(-[H:14])-[H:15])-[H:13])-[#6:8]#[#6:9]-[H:16])(-[H:10])(-[H:11])-[H:12],0.0600778016367297,0.1942971524473618,0.1024152233498384,0.160385159159874,0.4773810464134679,0.3389400979853706,0.1098122175544705,0.111201181541747,0.1233569918666516,0.1335288448787874,0.1198569423897038,0.312515210631909,0.1646027120033771,0.1876089783906846,0.10244761811929647
4337,-440.428110224,-440.431950549,2.409840320315364,[#6:1](/[#7:2]=[#6:3](\[#6:4](-[H:13])(-[H:14])-[H:15])-[#8:5]-[#6:6](-[#6@:7]1(-[#6:8](-[#8:9]-1)(-[H:19])-[H:20])-[H:18])(-[H:16])-[H:17])(-[H:10])(-[H:11])-[H:12],0.0770007017374125,0.385912368026375,0.107734549690474,0.170876781709305,0.6616715220227801,0.4491010203092466,0.1194980028986361,0.1107612251763011,0.1884517656315874,0.128882615657958,0.11390777816665,0.4853067331418761,0.3740647894695471,0.2454233398098584,0.1102731252449146
4361,-425.598062905,-425.600630283,1.611054018044295,[#6:1](-[#8:2]-[#6@@:3](-[#6:4](-[H:14])(-[H:15])-[H:16])(-[#6:5](-[#6:6]1(-[#6:7](-[#8:8]-[#6:9]-1(-[H:22])-[H:23])(-[H:20])-[H:21])-[H:19])(-[H:17])-[H:18])-[H:13])(-[H:10])(-[H:11])-[H:12],0.0470553701027331,0.118281408785116,0.0645907625868102,0.0953896405366047,0.3075360264182457,0.2181269077445549,0.0701895638479682,0.06732131716705,0.0939787067304543,0.0750585655340531,0.0689169718252836,0.2368439483073117,0.1608633637646912,0.1288028194441246,0.06469104651248803
4375,-413.144536873,-413.151140362,4.143751908218514,[#6:1](-[#7:2]1:[#6:3](:[#7:4]:[#6:5]2:[#6:6]:1:[#7:7]:[#6:8](:[#7:9]:2-[H:15])-[H:14])-[H:13])(-[H:10])(-[H:11])-[H:12],0.0553292969554248,0.0652178708196245,0.1223212901031887,0.2347883872630971,0.7772040089606271,0.5229625815599398,0.1298377605116173,0.1432416325276251,0.1119027954695265,0.2052975471621767,0.171329853759435,0.320600422994031,0.1323877369924182,0.2189271456669462,0.12232945003958565
4379,-462.756039117,-462.760425249,2.752339383718486,[#6:1](-[#6:2](-[#8:3]-[#6@@:4](-[#6:5](-[H:16])(-[H:17])-[H:18])(-[#6@@:6](-[#8:7]-[H:20])(-[#6:8](-[#8:9]-[H:23])(-[H:21])-[H:22])-[H:19])-[H:15])(-[H:13])-[H:14])(-[H:10])(-[H:11])-[H:12],0.0642605551139852,0.1742279080150958,0.0787789903236314,0.1175481301822352,0.3865324538423676,0.272915190428276,0.0855649892124163,0.0822960542015314,0.1135480775837532,0.0922021826603611,0.0843876501805528,0.2934098941160198,0.2151716897406361,0.1587817429858526,0.07882836442274596
4384,-424.334720818,-424.361205782,16.61956582564447,[#6:1](-[#6:2](-[#8:3]-[#6@@:4]1(-[#6:5](-[H:15])(-[H:16])-[H:17])-[#6:6](-[#6@:7]2(-[#8:8]-[#6@@:9]-1-2-[H:21])-[H:20])(-[H:18])-[H:19])(-[H:13])-[H:14])(-[H:10])(-[H:11])-[H:12],0.0669642209200458,0.1514745413218814,0.1607570920345418,0.2614182238458105,0.7542984130787459,0.5449261876875525,0.1719133659689351,0.176861241648575,0.1830402605773229,0.2201916969992511,0.1947487362472109,0.4775066404388822,0.2568388767070477,0.2927263861654923,0.16151193010641482
4385,-383.401436889,-383.408108096,4.186245594751565,[#6:1](-[#6@:2]1(-[#6@:3]2(-[#6:4](-[#6@:5]3(-[#7:6](-[#6@:7]-3(-[#6:8](-[#7:9]-1-2)(-[H:20])-[H:21])-[H:19])-[H:18])-[H:17])(-[H:15])-[H:16])-[H:14])-[H:13])(-[H:10])(-[H:11])-[H:12],0.1852679976887589,0.5638289829503449,0.2136079502063358,0.2559122616889575,1.0558169181464343,0.7189088122729049,0.2386429495767678,0.1990177600902118,0.4012301752995917,0.1576931363679126,0.1649989629118978,0.9553634152633196,0.6771201216499427,0.4719527329949033,0.22378762122418308
4392,-403.322955332,-403.328878835,3.717054251127371,[#6:1](-[#6@:2]1(-[#6@:3]2(-[#6:4](-[#7:5]-2-[#6@@:6](-[#6:7](-[H:18])(-[H:19])-[H:20])(-[#6:8]-1=[#8:9])-[H:17])(-[H:15])-[H:16])-[H:14])-[H:13])(-[H:10])(-[H:11])-[H:12],0.0879794398625005,0.2386163862441109,0.1080993807000542,0.1682835924413605,0.5849923383518324,0.3987434521354615,0.1174315553731844,0.1142706000744187,0.15562657206451,0.1349924180950713,0.120319081424178,0.3948828490415606,0.2745590744279437,0.2163924990499275,0.10823307714732815
4405,-450.272559894,-450.276050372,2.190308013406294,[#6:1](-[#7:2]1:[#7:3]:[#7:4]:[#6:5](:[#6:6]:1-[#6:7](-[#7:8](-[H:14])-[H:15])=[#8:9])-[H:13])(-[H:10])(-[H:11])-[H:12],0.0282471194943332,0.1242290094378158,0.0821935124378165,0.156237950530644,0.4731823961636309,0.331692479062301,0.0871126626672911,0.0964965923352226,0.0725435439480907,0.1366755873833082,0.1151724437328619,0.2100530525831857,0.0814958065764939,0.1457539903510357,0.08223578393680048
4406,-424.409776004,-424.412731066,1.8543294009396727,[#8:1](-[#6@:2]1(-[#6:3](-[#6:4](-[#6@@:5](-[#8:6]-[H:17])(-[#6:7](=[#6:8](-[#6:9]-1(-[H:20])-[H:21])-[H:19])-[H:18])-[H:16])(-[H:14])-[H:15])(-[H:12])-[H:13])-[H:11])-[H:10],0.0490572929463288,0.1241829611079388,0.0772998718788581,0.1119024666579814,0.3889250533682325,0.2712236630015274,0.0847426551970963,0.0789864536197801,0.1240967187427286,0.0853579943741478,0.0788028342742006,0.3059848586583339,0.2046509201977096,0.1606099820263035,0.07737929918846864
4440,-460.308845018,-460.318439433,6.020586308919182,[#8:1](-[#6:2](-[#6:3](-[#6:4](=[#8:5])-[#6@:6]1(-[#6:7](-[#6@:8]-1(-[#8:9]-[H:19])-[H:18])(-[H:16])-[H:17])-[H:15])(-[H:13])-[H:14])(-[H:11])-[H:12])-[H:10],0.0496729151886341,0.120273774652109,0.1258887769837136,0.2197870462966164,0.6149988192197882,0.4475196956542298,0.1337506784940221,0.1432261885727452,0.1227643272127872,0.1895047272567992,0.1642145081794791,0.3365131890439529,0.1509043186483667,0.2227397366363491,0.12592625400728363
4461,-454.098588353,-454.105644821,4.428000522184061,[#6:1](-[#6:2](=[#8:3])-[#6:4]1:[#7:5]:[#6:6](-[#7:7](-[H:13])-[H:14]):[#6:8](:[#8:9]:1)-[H:15])(-[H:10])(-[H:11])-[H:12],0.0265878792316361,0.0456948499994353,0.1127249807922449,0.2284254539959244,0.7398495211497933,0.5021541246494278,0.1191405721700863,0.13564238133104,0.0868281540086306,0.2017352200828474,0.1666402815054415,0.2735279203371243,0.0901148861431922,0.199616451202647,0.11272737162092687
4493,-419.381769428,-419.392392675,6.6661881359799215,[#6:1](-[#7:2](-[#6:3]1:[#6:4](-[#6:5](-[H:14])(-[H:15])-[H:16]):[#6:6](:[#6:7](-[#8:8]-[H:18]):[#7:9]:1-[H:19])-[H:17])-[H:13])(-[H:10])(-[H:11])-[H:12],0.2206805426172312,0.7666240657442193,0.1692370143537123,0.2740805390035748,1.1224493609799064,0.7618040368330615,0.1897154680500052,0.1731560440674025,0.3197001072649059,0.196636557044852,0.1751252664250767,0.8532829683544221,0.7339165509315456,0.4179073202438471,0.1751741840541671
4520,-423.081107543,-423.098907648,11.169734523765277,[#8:1](-[#6@:2]1(-[#6@:3]2(-[#8:4]-[#6@@:5]-1(-[#6:6]-21-[#6:7](-[#6:8](-[#6:9]-1(-[H:18])-[H:19])(-[H:16])-[H:17])(-[H:14])-[H:15])-[H:13])-[H:12])-[H:11])-[H:10],0.0549172058666625,0.0709367997246226,0.2124891450770329,0.3651506055045492,0.9040079028840996,0.6862316209498626,0.2246712435857654,0.2445994198010447,0.1840122903718524,0.3154508443263356,0.2796002722840617,0.5266602786739704,0.1931099332484959,0.3665665531802635,0.21252406129031445
4543,-350.160440263,-350.165027246,2.878375289087028,[#6:1](-[#6@:2]1(-[#6:3](-[#6@:4]2(-[#6:5](=[#6:6](-[#6:7](-[#6:8]-2=[#6:9]-1-[H:21])(-[H:19])-[H:20])-[H:18])-[H:17])-[H:16])(-[H:14])-[H:15])-[H:13])(-[H:10])(-[H:11])-[H:12],0.0457282692176896,0.0651280008320986,0.0835752750273707,0.1343970838055614,0.3832830468558252,0.2753817878500945,0.0890407013708212,0.0924456181816613,0.0888571388580039,0.1134593961747388,0.1014116937401835,0.2365979685970005,0.126085059416236,0.1490717415923351,0.08357991857798046
4546,-424.370011419,-424.385194125,9.52729185429642,[#6:1](-[#6:2](-[#6@:3]1(-[#8:4]-[#6@@:5]2(-[#6:6](-[#6@:7]-1(-[#6@:8]-2(-[#8:9]-[H:21])-[H:20])-[H:19])(-[H:17])-[H:18])-[H:16])-[H:15])(-[H:13])-[H:14])(-[H:10])(-[H:11])-[H:12],0.0553689012714739,0.1138722824938154,0.1306647353314132,0.1840176088981894,0.4881575546036243,0.3590136225498772,0.1393102270840381,0.1392853945137341,0.1448330580334869,0.1508084447848821,0.1429124321525161,0.3685544282338032,0.1781637246724377,0.227898443292821,0.1307310288177231
4551,-456.555403936,-456.559660866,2.6712639046840465,[#6:1](-[#6@@:2](/[#7:3]=[#6:5](/[#6:6](-[H:15])(-[H:16])-[H:17])-[#7:7](-[H:18])-[H:19])(-[#6:8](=[#8:9])-[#8:10]-[H:4])-[H:14])(-[H:11])(-[H:12])-[H:13],0.0411493665128259,0.0918519882408171,0.0905596780162109,0.1546630949593292,0.4846789313311809,0.3337578384378073,0.0964818597003373,0.1016329320157636,0.0946930739791094,0.1322135087012774,0.1147047195485606,0.2544481437502645,0.1270171475708613,0.1624868016098582,0.09056921506689976
4562,-423.203135484,-423.209546664,4.023076188840451,[#6:1](-[#8:2]-[#6@@:3]1(-[#6:4](-[H:13])(-[H:14])-[H:15])-[#6:5](-[#6:6](=[#8:7])-[#6:8](=[#6:9]-1-[H:19])-[H:18])(-[H:16])-[H:17])(-[H:10])(-[H:11])-[H:12],0.051210659989206,0.1484765967293982,0.1000365877154543,0.1532897485184775,0.4557948880283018,0.3212796098153685,0.1069606582235881,0.1085411743009169,0.115215580969432,0.1271882412871383,0.1157414552915567,0.2980202930210013,0.1613816417854054,0.1809125479471305,0.10011793255224789
4569,-385.981483071,-386.019795634,24.04149625148821,[#6:1](-[#6@:2]12-[#6:3](-[#6@@:4]3(-[#6@:5]-1(-[#6@@:6]-3(-[#6:7]-2(-[H:17])-[H:18])-[#6:8](=[#8:9])-[H:19])-[H:16])-[H:15])(-[H:13])-[H:14])(-[H:10])(-[H:11])-[H:12],0.089819531271611,0.1628624263023556,0.25663048215492,0.4363952555584453,1.186076803071648,0.8686819325166719,0.2724934254920563,0.2912010160432955,0.2495607220407301,0.3743825583126637,0.3298217783095243,0.6845356497445361,0.3076695264534199,0.4523581993770063,0.25699064707237257
